Course	Room	Teacher	Time	Students
015882	PK180	0247216	4	3821006 3816860 3820958 3695542 3768034 3903138 3910937 3797685 3797732 4086393 4086488 4096631 3693368 3790825 3910724 4086313 
003033	TH129	0492580	4	3797638 3820971 
006504	DAL300	4092861	4	3821044 3848104 3910179 3821047 3821439 3904334 3914371 3903986 4000336 4043549 4093136 4095876 3822731 4175452 
002456	EHIII	3839983	5	3694481 3821048 3792406 3597215 3818805 
008773	TH116	4168989	4	3821048 3904965 3915088 3930070 3913164 3823262 3687862 3768972 3826470 3928966 3905885 4012510 4040430 4091718 4092159 3928589 
002394	TH251	0020988	4	3821162 3820756 3768025 3797829 3797856 3910636 
002564	BYC106	4177047	4	3628726 4086322 4086388 4091996 
014548	CARP15	3415849	4	3822778 3606418 3788616 
001898	GOHEP	0056992	4	3823130 3797671 
006865	DAL6	4172051	4	3824188 3822912 3818773 3929237 
014119	PK336	3555100	4	3580671 3913185 3798513 3930237 3797614 3797807 3910678 4086362 3905830 3928941 4001881 4023381 4062047 4090814 3995227 3821195 3910653 
004009	PK243	3442425	4	3816203 3832060 3913396 3931971 3929635 3930865 3797708 3560236 3823338 3927400 4000249 4000367 4093255 4093748 4095004 4095079 3905861 
006854	CARP13	3646602	4	
003008	DAL212A	3473854	4	3797634 3797754 3797790 3910470 4086398 4086411 4086433 3823278 3910580 
012295	DAL25	0564741	4	3651499 3694384 3492361 3645471 3695024 3678357 3693902 3819143 3797707 3910486 
009262	DAL315	3555097	5	3824188 3850568 3914820 3715155 3799474 3930296 3929679 3930469 3858245 3650239 4086225 4086277 4086441 
001749	TAYG	3460008	4	3852217 3820974 3695292 3913159 3823473 4003163 4005905 4086513 4175478 4175408 
001769	PK328	3099830	4	3781152 3768555 3788919 3600785 3689402 3844962 3901413 3797713 3797777 3910696 4086296 
007881	DAL10	0470839	4	3858042 3820212 4086413 4088956 4175383 
001547	PK264	1054236	4	3693891 3900952 3915043 
007368	PK278	0162977	4	3691748 3829442 3851345 3902759 3929979 3931474 3904101 3914875 3930102 3561430 3799474 3651585 3833378 3816963 3830308 3915038 3930890 3813457 3823192 3824908 3930260 3665045 3694012 3902614 3910321 3930042 3930831 4096251 3883637 3893220 3905189 3913781 3915155 3921208 3931202 3931388 3991180 3995568 3995576 4000483 4000980 4001431 4035604 4045331 4091773 4092928 4093165 4093186 4094640 4095133 4095206 4003839 3581981 3692536 3821273 3930253 4176024 3819542 
002414	TAYE	0697660	4	3914813 3929241 3930118 3575071 3597365 3930137 3818805 3692380 3720506 3756293 3797819 
002992	PK349	3473854	5	3788743 3821687 3905822 3914928 3823405 3913606 3692628 3930841 3931001 3821643 3915029 3930967 3642204 3834370 3839910 3904251 3914750 3930026 4086233 4087228 4088956 4091443 4091672 4091805 4091806 4091936 4092675 4092819 4092833 4093026 4093423 4093607 4093973 4094012 4094832 4095046 4095086 4095301 4095302 4095807 4095930 4097018 4170471 4090714 4096631 3819196 4093815 3903833 3915043 4086213 
006024	CARP21	3818520	4	3906818 3913671 3930302 3797733 4086260 4086276 3822148 3918056 3931466 3964186 3970633 3989696 4003188 4014851 4017901 4037591 4044087 4059195 4091785 4091806 4092833 4093315 4093607 4095086 4095807 3908683 
006518	TH110	3083296	4	3814776 3820397 3768356 3851846 3913807 3915028 3227350 3768620 
007887	PK227	0772775	4	3913786 3811886 
005724	PK200	3392421	4	3914166 3915044 3576002 3914676 3797731 3910650 4175307 3693921 4175454 
012320	DAL2	3995790	4	3580796 3667404 3692519 3858245 3914814 3650228 4000763 4175312 4176078 4176081 
015889	PK10	4170297	4	3666161 
001763	TH102	3474420	4	3930162 3817261 3797643 3797658 3930190 4096914 3910541 
006036	TH104	0031526	4	3610120 3648550 3692098 3827187 3694428 3769368 3768303 3789493 3887957 3816997 
008763	PK179	0899465	4	3823092 3930683 3930721 3609553 3904320 3914696 3930705 3911054 3793612 3929810 3725997 3724014 3851735 3797164 3816993 3905868 3929235 3901722 4086471 4096358 4096769 3961853 4001588 4003045 4074784 4091672 4091895 4093416 4093611 4094613 3930025 
004011	PK25	3197197	4	3695643 3821359 3931929 3915036 3930864 3930054 3822218 3852806 3797744 3883991 3914683 3920668 3921659 3928949 3965315 3992528 4000420 4000998 4002094 4023528 4043326 4094796 4094832 
001878	PK337	1168490	4	3953805 3797739 3797825 
010314	PK20	0031347	4	3497993 3915267 3929815 3930303 3758045 3861339 3910870 3579867 3598090 3694810 3914251 3790857 3801768 3627845 3901577 3910427 3930763 3931881 3975962 3994843 3995827 4000366 4001654 4010147 4089004 4091439 4091510 4091784 4092633 4092771 4093159 4093853 4093959 4095001 4095234 4095425 3799529 4093778 3930216 
012733	GOCOM	0772775	5	3652473 4086236 
013163	PK200	3470325	5	3819367 4091039 3758075 
014115	TH110	3555417	5	3764613 3716638 3820965 3856450 3797266 3689402 3929776 
013212	DAL20	3996564	4	3823387 3905715 3817001 4086332 4086464 
015883	TH111	0247216	5	3789288 3815902 3814107 3668956 3797605 3910572 3609410 3411886 3458988 
009322	TH224	3083296	5	3464954 3785953 3816180 3821231 3846717 3818122 3820395 3914676 3929586 3910666 4093255 3891249 3667503 
011834	CARP21	0470839	5	3858042 3820958 3819269 3822995 3667464 3821088 3798513 3929849 3819143 3820768 3797679 4086413 3559872 3789175 
005119	TH118	3400071	4	3818762 3464396 4086252 4086461 3931449 0750570 
012353	PEMSTD	4089714	4	3692628 3819645 
008764	PK229	3554385	4	3902439 3822995 3797266 3816108 3817487 3930220 3920306 3960504 4000195 4031284 4043840 4079295 4090975 
015848	GOB	3995790	5	3576020 3691834 
